Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
48,99761.0,homme,18.5,6,464,4,célibataire,thiès,76794.0,12803.0,11,5,0,20
67,141439.0,femme,30.0,14,634,4,marié,kaolack,89134.0,46656.0,41,5,1,70
45,26590.0,homme,,41,385,2,marié,thiès,12866.0,46002.0,57,4,13,40
54,81624.0,femme,28.6,45,723,2,célibataire,dakar,62890.0,1225.0,47,5,12,79
42,135356.0,femme,32.0,37,663,2,marié,kaolack,51504.0,5774.0,42,4,4,4
51,57727.0,femme,22.4,45,359,1,célibataire,thiès,63374.0,13043.0,55,1,1,14
44,93471.0,homme,37.9,43,781,2,divorcé,dakar,39404.0,16163.0,51,1,18,20
53,23068.0,femme,26.5,10,549,2,marié,dakar,75223.0,2844.0,15,5,16,57
72,131923.0,homme,19.1,28,416,2,marié,kaolack,10637.0,7347.0,50,5,10,3
48,26390.0,femme,33.8,30,844,3,marié,thiès,25828.0,20804.0,48,5,15,68
76,121752.0,homme,31.4,24,343,2,divorcé,dakar,63544.0,36764.0,34,1,19,6
52,109754.0,homme,23.6,23,808,1,divorcé,kaolack,55097.0,27246.0,43,3,17,34
42,90969.0,homme,30.9,18,464,4,marié,dakar,42022.0,42458.0,20,1,19,35
70,92064.0,femme,21.3,1,667,3,célibataire,saint-louis,,1688.0,55,5,7,14
48,36281.0,homme,26.7,21,591,0,divorcé,kaolack,38704.0,47055.0,46,3,1,91
77,69189.0,femme,37.6,19,585,2,marié,dakar,33641.0,17251.0,50,3,16,1
19,63511.0,homme,19.2,32,503,4,marié,kaolack,47479.0,12504.0,16,2,10,56
37,137115.0,homme,25.3,7,823,4,divorcé,kaolack,88771.0,39720.0,55,4,13,4
17,23605.0,homme,35.7,24,420,3,célibataire,thiès,32027.0,27584.0,57,5,15,70
25,115318.0,homme,39.3,45,487,0,marié,thiès,52912.0,44484.0,31,4,14,85
20,147453.0,femme,26.9,8,312,5,célibataire,dakar,81474.0,48531.0,57,2,14,94
74,34810.0,homme,,33,499,1,célibataire,kaolack,52692.0,38852.0,48,4,2,31
25,56869.0,homme,29.7,22,755,5,divorcé,kaolack,42209.0,13219.0,19,5,6,71
48,47955.0,femme,38.4,4,747,4,marié,saint-louis,67563.0,42972.0,30,2,11,40
69,76388.0,homme,36.6,24,370,5,marié,kaolack,66738.0,24815.0,15,4,2,41
53,25207.0,homme,20.1,7,429,4,célibataire,thiès,47242.0,48865.0,58,1,18,74
28,37031.0,homme,26.5,15,342,5,divorcé,kaolack,19941.0,24623.0,10,3,9,64
46,95807.0,homme,27.1,47,819,4,divorcé,thiès,17073.0,36817.0,43,2,7,39
62,86312.0,femme,34.9,44,312,4,divorcé,saint-louis,47827.0,3457.0,23,1,15,82
51,74766.0,femme,30.5,14,834,3,célibataire,dakar,56225.0,27855.0,45,5,15,37
39,126041.0,femme,40.0,21,826,4,marié,dakar,60546.0,15470.0,18,2,4,36
67,131185.0,femme,17.8,2,414,1,divorcé,dakar,76457.0,48957.0,15,3,19,55
71,25350.0,homme,21.4,37,759,1,célibataire,dakar,78309.0,45930.0,40,2,5,70
30,115859.0,femme,25.8,13,804,2,divorcé,dakar,79998.0,18281.0,26,2,5,54
44,83487.0,homme,24.3,35,607,4,célibataire,thiès,96496.0,11728.0,52,4,7,88
23,138853.0,femme,16.5,17,624,4,marié,saint-louis,40268.0,45680.0,45,3,16,53
20,68117.0,femme,18.2,46,474,4,divorcé,kaolack,95354.0,38723.0,30,3,11,21
44,116084.0,femme,32.3,40,813,5,célibataire,thiès,52078.0,10162.0,36,1,13,26
19,43454.0,femme,28.3,2,801,4,célibataire,kaolack,38887.0,35488.0,37,1,18,37
27,82904.0,homme,28.9,9,633,1,célibataire,dakar,59876.0,43341.0,25,4,5,38
60,144936.0,homme,22.1,48,583,0,célibataire,kaolack,43479.0,11338.0,44,2,17,14
17,137258.0,femme,34.4,38,774,0,divorcé,kaolack,50478.0,22296.0,45,4,3,65
42,126668.0,homme,34.0,46,353,2,célibataire,saint-louis,36401.0,11675.0,44,4,4,60
46,139184.0,femme,30.1,0,757,1,marié,kaolack,38502.0,24070.0,54,1,5,59
66,31566.0,homme,21.1,26,719,4,divorcé,dakar,23394.0,20080.0,28,2,14,7
66,53333.0,homme,18.3,26,708,0,marié,thiès,19262.0,47139.0,30,5,5,43
51,136929.0,femme,17.5,10,603,3,marié,thiès,14487.0,13936.0,42,4,7,42
51,104571.0,femme,30.2,48,521,3,divorcé,saint-louis,37341.0,10019.0,32,5,8,5
41,135263.0,femme,35.8,4,832,3,célibataire,dakar,23570.0,41182.0,15,2,5,83
58,147661.0,femme,36.6,6,457,4,marié,dakar,67268.0,1746.0,41,2,1,26
20,15159.0,homme,34.8,28,458,2,célibataire,saint-louis,81602.0,22768.0,12,3,19,22
35,119859.0,homme,38.7,14,534,2,divorcé,dakar,36723.0,8325.0,44,1,0,80
26,122507.0,femme,22.6,34,704,2,divorcé,dakar,79108.0,44763.0,25,5,15,12
77,29743.0,homme,25.6,46,556,5,divorcé,dakar,88206.0,4486.0,51,1,0,67
25,61101.0,femme,38.4,36,346,3,célibataire,thiès,70098.0,16485.0,34,2,0,83
55,136534.0,homme,24.1,11,512,4,marié,thiès,58707.0,14328.0,26,4,6,63
53,99227.0,femme,37.9,29,778,3,marié,thiès,59028.0,19112.0,48,3,15,24
21,86126.0,homme,39.5,19,786,2,divorcé,kaolack,66921.0,44001.0,22,2,16,85
23,71071.0,homme,31.9,36,641,4,divorcé,kaolack,70760.0,32280.0,37,4,15,51
38,89763.0,femme,35.6,2,823,1,célibataire,kaolack,20249.0,26576.0,20,5,15,47
62,61154.0,homme,34.0,8,802,0,divorcé,dakar,77847.0,42528.0,19,5,5,60
61,104678.0,homme,23.4,38,443,2,divorcé,dakar,49673.0,21320.0,33,1,2,39
58,127056.0,homme,17.4,25,560,3,marié,dakar,13642.0,18437.0,47,5,7,74
27,69238.0,femme,24.2,1,531,1,divorcé,saint-louis,16338.0,193.0,33,5,3,88
41,73608.0,femme,,22,569,4,marié,dakar,61761.0,25317.0,42,1,3,68
28,104081.0,homme,18.5,22,746,3,célibataire,kaolack,19622.0,28482.0,26,4,16,84
55,65961.0,homme,16.3,20,521,2,célibataire,thiès,58423.0,19343.0,53,2,4,25
77,41917.0,homme,19.4,15,351,3,marié,thiès,52873.0,29144.0,45,3,13,79
33,42990.0,homme,33.2,8,415,2,marié,dakar,57565.0,11612.0,44,5,14,55
40,77551.0,homme,39.3,12,837,5,marié,kaolack,17806.0,19307.0,15,5,11,39
48,95811.0,homme,39.6,27,840,0,marié,kaolack,10757.0,19623.0,25,5,12,84
62,70103.0,femme,27.9,26,318,0,divorcé,kaolack,31470.0,20249.0,54,1,17,95
55,121122.0,femme,36.9,16,691,3,marié,thiès,16220.0,8229.0,37,1,13,67
75,34008.0,femme,33.7,37,718,1,marié,kaolack,64754.0,26274.0,50,1,18,7
58,47402.0,homme,28.0,35,608,4,marié,kaolack,89852.0,37334.0,41,3,6,72
27,128550.0,homme,29.7,0,485,2,divorcé,dakar,32505.0,6595.0,35,2,5,44
59,106218.0,homme,19.3,17,560,4,divorcé,saint-louis,38288.0,28602.0,20,5,4,16
51,148296.0,femme,38.5,8,827,0,divorcé,kaolack,84492.0,38377.0,34,4,3,40
63,135779.0,femme,24.4,12,572,1,célibataire,dakar,29109.0,37876.0,40,5,17,76
19,144714.0,homme,26.7,39,459,1,divorcé,dakar,13497.0,34551.0,30,5,13,8
20,47441.0,homme,32.1,44,523,4,marié,kaolack,67326.0,42926.0,54,5,15,69
71,77368.0,femme,24.0,14,555,0,divorcé,saint-louis,19864.0,24678.0,12,5,19,90
52,107122.0,femme,22.1,42,479,4,divorcé,thiès,97562.0,22214.0,21,2,13,23
23,59760.0,femme,31.1,43,319,3,marié,saint-louis,84310.0,38599.0,49,4,4,72
78,38478.0,homme,16.6,45,767,1,divorcé,kaolack,31017.0,32809.0,55,1,10,10
57,142881.0,homme,33.3,3,509,1,célibataire,saint-louis,11821.0,43954.0,50,4,11,34
64,86854.0,homme,28.3,32,812,3,divorcé,dakar,60337.0,27794.0,34,5,17,28
43,109230.0,femme,30.5,23,357,0,célibataire,dakar,55485.0,22593.0,26,4,3,7
46,100716.0,femme,31.2,35,392,1,célibataire,saint-louis,93557.0,28864.0,47,5,12,16
73,113538.0,homme,28.6,40,520,5,célibataire,thiès,66388.0,44329.0,45,4,19,70
24,30372.0,homme,30.0,9,531,5,marié,saint-louis,20372.0,42636.0,45,3,12,11
69,44796.0,femme,32.4,35,663,5,divorcé,kaolack,81333.0,3689.0,28,4,3,78
66,113826.0,homme,34.1,19,673,2,célibataire,thiès,26283.0,40363.0,53,1,6,92
44,135592.0,femme,33.5,40,755,2,célibataire,saint-louis,50857.0,14687.0,11,1,1,49
29,108635.0,femme,36.9,44,387,0,divorcé,saint-louis,61772.0,20381.0,26,4,17,23
55,126022.0,homme,20.5,43,319,3,marié,thiès,69670.0,33093.0,39,4,5,36
56,69040.0,femme,25.6,10,313,4,marié,saint-louis,83133.0,23589.0,56,2,15,77
37,90357.0,homme,38.7,11,432,0,célibataire,kaolack,41261.0,1120.0,19,4,2,10
26,93356.0,femme,25.5,17,333,4,marié,dakar,67154.0,16491.0,44,1,14,98
38,31211.0,femme,19.0,29,507,0,divorcé,kaolack,16107.0,43638.0,45,3,19,80
16,120426.0,homme,28.6,43,498,2,marié,saint-louis,45561.0,39062.0,42,1,9,58
61,20842.0,femme,18.6,47,454,5,divorcé,dakar,86674.0,5193.0,10,2,8,54
52,81852.0,homme,20.9,36,377,3,célibataire,thiès,45268.0,23608.0,27,4,10,26
36,140737.0,homme,40.0,19,471,2,divorcé,kaolack,41608.0,15213.0,13,3,13,66
41,60968.0,femme,29.0,24,588,3,célibataire,thiès,23138.0,48379.0,56,1,11,59
61,32508.0,homme,22.8,11,844,4,divorcé,dakar,47693.0,14230.0,36,3,6,1
51,69575.0,homme,39.9,20,719,0,divorcé,saint-louis,93000.0,18423.0,34,5,10,67
69,81914.0,homme,39.2,24,306,1,marié,dakar,31248.0,17187.0,37,1,16,17
38,82055.0,homme,,10,459,1,divorcé,dakar,28632.0,10040.0,31,5,8,19
16,121239.0,homme,36.1,49,722,5,divorcé,kaolack,22100.0,29949.0,34,4,15,62
78,138106.0,femme,,24,835,5,célibataire,dakar,57930.0,46464.0,26,4,2,77
69,20355.0,homme,32.5,34,369,3,célibataire,saint-louis,76861.0,3527.0,53,4,4,71
70,69120.0,femme,37.4,31,515,2,divorcé,dakar,86905.0,11021.0,21,5,16,1
66,53342.0,femme,32.5,48,403,1,marié,thiès,63025.0,17872.0,25,4,0,89
55,17257.0,homme,22.8,13,353,2,divorcé,kaolack,85876.0,36897.0,46,2,8,82
30,42364.0,femme,32.7,0,629,4,divorcé,saint-louis,88944.0,11758.0,25,1,16,41
36,126715.0,femme,23.3,16,502,1,marié,thiès,60840.0,18757.0,26,1,12,27
62,41654.0,homme,34.2,24,587,4,célibataire,dakar,29369.0,25412.0,40,3,14,28
24,96423.0,homme,30.9,7,344,0,divorcé,dakar,28460.0,14312.0,24,5,7,68
68,44320.0,homme,17.9,4,497,2,marié,kaolack,11461.0,22119.0,22,1,7,27
24,35808.0,femme,28.3,4,515,3,marié,thiès,52362.0,11804.0,49,5,1,59
25,67389.0,femme,24.2,40,780,1,célibataire,thiès,38610.0,46545.0,36,3,9,89
67,133581.0,homme,23.9,34,608,2,marié,kaolack,30995.0,10983.0,30,4,4,4
72,142927.0,homme,30.5,18,734,3,célibataire,saint-louis,94716.0,29999.0,11,3,15,14
68,49773.0,femme,23.7,22,631,0,divorcé,thiès,17717.0,30557.0,17,2,18,72
41,91396.0,femme,34.6,8,326,1,marié,kaolack,88867.0,39758.0,51,4,0,31
56,122692.0,femme,17.7,29,465,4,divorcé,thiès,89472.0,28788.0,16,4,12,51
50,72505.0,femme,31.8,49,617,0,marié,kaolack,74022.0,31950.0,19,4,3,89
78,100896.0,homme,35.4,15,573,5,marié,dakar,63668.0,3983.0,13,3,6,36
67,33135.0,femme,32.1,32,682,3,divorcé,dakar,61645.0,3768.0,52,2,0,14
40,105887.0,femme,27.9,1,664,1,marié,thiès,39550.0,1504.0,50,5,1,40
41,137118.0,femme,38.8,13,402,1,divorcé,thiès,96151.0,2450.0,45,3,15,3
26,62377.0,femme,23.2,45,802,0,divorcé,dakar,13576.0,11236.0,44,1,13,52
53,77491.0,homme,16.5,0,672,1,célibataire,saint-louis,50868.0,8002.0,52,1,4,99
17,73283.0,homme,26.4,25,544,3,divorcé,kaolack,56380.0,9891.0,12,3,13,83
22,31923.0,femme,16.8,24,468,0,célibataire,saint-louis,15728.0,38787.0,27,5,16,26
33,62591.0,femme,38.9,15,717,4,divorcé,saint-louis,42800.0,13898.0,55,1,11,20
42,77261.0,homme,21.0,14,655,0,marié,saint-louis,20886.0,10472.0,52,5,19,59
49,69336.0,homme,34.9,25,777,0,divorcé,dakar,89614.0,15264.0,33,4,11,85
42,89083.0,femme,34.6,46,424,4,marié,thiès,79909.0,17691.0,41,3,2,63
32,75948.0,femme,21.2,43,836,5,célibataire,saint-louis,57236.0,43487.0,43,4,1,70
79,41672.0,homme,30.9,15,701,3,marié,dakar,55805.0,32632.0,11,1,14,46
58,19213.0,homme,17.2,13,816,5,divorcé,kaolack,42532.0,33743.0,11,5,10,53
74,77507.0,homme,27.6,28,830,5,marié,thiès,38688.0,43016.0,19,4,9,30
59,72134.0,homme,16.4,23,553,5,célibataire,kaolack,21063.0,13002.0,32,1,17,16
66,43172.0,homme,39.4,14,331,5,marié,thiès,65942.0,43386.0,21,4,6,6
69,35132.0,femme,21.3,18,336,2,divorcé,saint-louis,61829.0,28250.0,52,2,6,82
39,33199.0,homme,21.0,7,641,4,divorcé,thiès,60553.0,43388.0,26,2,6,27
40,51609.0,homme,34.1,33,312,3,marié,saint-louis,43585.0,21323.0,27,1,13,9
22,46881.0,homme,22.1,1,482,5,célibataire,kaolack,81739.0,3733.0,23,3,1,26
67,39472.0,homme,37.5,26,564,1,marié,kaolack,69004.0,41319.0,26,5,1,12
21,69131.0,femme,29.8,9,387,4,célibataire,saint-louis,12438.0,2223.0,24,1,14,65
68,27828.0,femme,24.4,34,761,2,célibataire,thiès,33212.0,16868.0,21,4,10,85
39,111664.0,homme,36.0,22,345,3,célibataire,kaolack,60362.0,34196.0,25,5,9,83
48,147473.0,femme,27.8,48,691,0,marié,thiès,82177.0,2080.0,41,3,2,59
64,30193.0,femme,37.9,7,418,3,célibataire,thiès,26983.0,13776.0,32,1,16,42
44,117518.0,femme,38.3,27,830,3,marié,kaolack,24026.0,695.0,47,3,8,68
78,34611.0,femme,20.0,22,746,5,célibataire,dakar,60998.0,32969.0,43,4,14,62
58,91240.0,femme,16.1,3,345,5,célibataire,dakar,65744.0,12049.0,43,1,13,69
37,17745.0,femme,39.6,13,807,2,marié,thiès,67013.0,15628.0,25,4,18,98
41,70243.0,homme,37.7,41,825,2,divorcé,kaolack,61039.0,8265.0,43,5,16,64
43,18866.0,homme,17.3,28,302,5,divorcé,dakar,59831.0,24671.0,49,5,19,98
65,143681.0,homme,36.0,0,327,5,marié,saint-louis,95172.0,12460.0,16,3,16,66
36,86354.0,homme,27.0,3,680,1,marié,thiès,44603.0,3477.0,42,3,15,53
64,66374.0,homme,22.2,31,456,1,divorcé,dakar,87758.0,2202.0,13,5,19,35
32,139577.0,homme,20.7,48,632,5,divorcé,kaolack,23105.0,23874.0,16,5,6,92
35,96029.0,homme,38.7,25,413,0,marié,thiès,77182.0,47392.0,27,1,11,14
56,108574.0,femme,20.9,16,688,1,célibataire,kaolack,62147.0,41217.0,13,4,0,74
64,45431.0,femme,30.7,38,786,2,marié,saint-louis,85400.0,11850.0,58,5,11,17
35,44336.0,homme,21.4,22,549,3,divorcé,saint-louis,56434.0,39085.0,20,5,5,3
69,55992.0,femme,29.1,31,614,4,célibataire,dakar,36515.0,20809.0,52,4,15,87
37,70350.0,femme,32.4,14,538,1,marié,kaolack,99298.0,5350.0,29,4,17,10
43,84561.0,femme,20.6,12,533,3,divorcé,saint-louis,68001.0,2806.0,20,1,18,5
78,66955.0,femme,28.5,1,602,3,marié,thiès,68397.0,7163.0,24,4,2,50
76,76240.0,homme,27.3,18,633,1,célibataire,kaolack,71415.0,28832.0,55,3,2,57
55,61607.0,femme,17.7,23,412,0,divorcé,dakar,26960.0,185.0,26,5,4,59
64,67870.0,homme,35.6,44,661,0,marié,thiès,91838.0,40838.0,43,4,2,17
22,79110.0,homme,24.1,23,396,4,célibataire,thiès,55778.0,24718.0,59,1,18,78
16,131895.0,femme,29.8,10,315,0,célibataire,thiès,40941.0,11545.0,57,4,4,66
47,19426.0,femme,28.4,21,675,4,marié,saint-louis,50955.0,25215.0,21,5,13,16
28,42606.0,femme,28.3,14,689,2,célibataire,thiès,88565.0,28325.0,51,2,15,96
45,43151.0,homme,,9,516,1,divorcé,saint-louis,66908.0,18458.0,37,4,0,33
38,26308.0,femme,26.2,40,698,3,célibataire,thiès,74067.0,16006.0,57,3,16,29
66,105306.0,femme,26.9,26,559,4,marié,saint-louis,65696.0,28544.0,44,5,10,18
74,121984.0,femme,33.6,8,619,0,divorcé,kaolack,28429.0,32969.0,17,1,8,8
71,17204.0,femme,36.2,27,495,4,célibataire,saint-louis,86676.0,11284.0,36,5,3,39
34,107769.0,femme,29.1,0,777,5,célibataire,saint-louis,24847.0,38478.0,31,2,1,43
47,46131.0,femme,21.7,30,774,0,divorcé,thiès,44256.0,29143.0,11,2,4,58
45,67428.0,femme,20.0,43,843,5,célibataire,kaolack,38774.0,15698.0,40,2,3,90
44,48870.0,femme,19.0,9,530,5,divorcé,thiès,19127.0,34870.0,31,3,4,24
64,118547.0,homme,24.8,36,820,0,marié,saint-louis,38205.0,9102.0,10,4,17,70
60,64067.0,femme,21.5,28,499,5,célibataire,thiès,91163.0,1571.0,23,3,12,52
44,127217.0,homme,21.2,17,320,1,marié,saint-louis,68764.0,37893.0,34,3,4,47
45,113934.0,homme,17.3,46,610,3,célibataire,thiès,48664.0,39465.0,45,3,18,70
31,89707.0,femme,16.4,37,733,1,marié,saint-louis,66795.0,21553.0,45,1,2,83
55,76215.0,femme,18.5,38,670,1,marié,saint-louis,42333.0,18543.0,50,4,17,52
34,64429.0,femme,20.1,48,377,0,divorcé,dakar,46079.0,28901.0,12,4,5,48
33,97152.0,homme,26.3,5,841,0,célibataire,thiès,94225.0,14034.0,14,1,5,42
16,123048.0,homme,28.3,39,584,3,divorcé,thiès,34259.0,27120.0,10,3,4,99
29,92240.0,homme,19.4,11,439,4,divorcé,dakar,36571.0,1329.0,28,3,0,18
66,128688.0,homme,26.2,13,581,1,célibataire,saint-louis,61119.0,41420.0,42,2,7,65
62,61473.0,homme,24.2,43,557,5,marié,saint-louis,18009.0,25382.0,51,2,0,33
65,111762.0,homme,20.4,9,659,3,célibataire,dakar,,3699.0,39,5,5,80
17,121956.0,femme,16.2,19,739,1,célibataire,dakar,48230.0,38795.0,21,2,19,87
69,133452.0,femme,27.2,14,569,4,célibataire,kaolack,66049.0,10667.0,19,4,13,72
64,22006.0,femme,21.4,6,403,1,célibataire,kaolack,38820.0,42115.0,25,3,1,0
65,89218.0,femme,19.2,40,394,2,célibataire,thiès,50315.0,23459.0,49,5,3,91
45,47430.0,homme,37.3,9,779,3,célibataire,kaolack,42795.0,49649.0,55,2,12,54
53,38091.0,homme,22.6,9,540,0,marié,dakar,95411.0,6959.0,38,5,6,14
66,38989.0,femme,21.4,47,312,1,marié,dakar,49191.0,29581.0,24,1,5,84
78,90451.0,homme,36.6,38,446,5,marié,dakar,64453.0,46384.0,57,1,2,14
19,33990.0,homme,35.6,27,394,5,marié,dakar,22453.0,6210.0,20,5,8,22
16,105270.0,femme,26.8,29,592,3,divorcé,kaolack,60325.0,12517.0,53,5,13,65
23,95360.0,homme,27.7,36,324,3,divorcé,kaolack,59490.0,12620.0,43,5,19,45
44,51081.0,femme,21.2,2,571,5,célibataire,kaolack,84796.0,36744.0,45,3,10,99
70,123272.0,femme,17.9,49,804,5,divorcé,dakar,59993.0,22804.0,39,4,4,8
54,31241.0,femme,29.8,42,465,5,marié,dakar,55706.0,30568.0,44,2,13,65
18,139932.0,femme,18.4,14,386,1,célibataire,saint-louis,52817.0,17991.0,18,2,18,65
47,20939.0,femme,26.8,20,790,5,célibataire,saint-louis,74544.0,8912.0,27,2,7,17
25,128000.0,homme,38.6,36,440,0,marié,dakar,65710.0,32527.0,28,5,6,16
25,50063.0,homme,38.9,11,402,5,marié,saint-louis,60799.0,30863.0,48,5,6,71
34,62118.0,homme,21.7,3,525,0,marié,thiès,70964.0,44827.0,13,5,2,97
49,143557.0,femme,27.4,8,605,3,célibataire,dakar,81150.0,20407.0,42,3,17,68
75,42076.0,femme,37.0,38,553,0,marié,kaolack,70438.0,12344.0,41,3,12,63
48,59605.0,homme,22.5,41,479,1,célibataire,thiès,87223.0,36205.0,25,3,0,43
38,99565.0,femme,16.1,27,339,5,célibataire,thiès,71926.0,2355.0,20,1,4,28
70,54121.0,homme,19.9,22,819,1,divorcé,kaolack,13801.0,30893.0,31,3,3,61
43,46433.0,homme,24.4,44,845,5,célibataire,saint-louis,51048.0,749.0,45,3,15,91
47,58309.0,homme,23.6,39,535,1,marié,kaolack,50144.0,19435.0,59,3,14,15
65,82468.0,femme,35.0,43,762,3,marié,saint-louis,20148.0,45733.0,32,2,17,77
22,82293.0,femme,32.3,21,527,0,célibataire,saint-louis,92819.0,45615.0,35,2,16,51
44,111258.0,femme,23.2,23,782,3,célibataire,kaolack,29861.0,38526.0,40,2,13,1
23,53405.0,femme,27.0,25,729,2,divorcé,saint-louis,71717.0,18088.0,38,4,13,60
16,58527.0,homme,18.3,29,321,5,marié,thiès,32480.0,44405.0,14,1,18,3
72,92227.0,femme,37.6,32,642,0,marié,dakar,28637.0,38842.0,47,5,5,51
70,146564.0,femme,38.5,15,339,3,célibataire,saint-louis,54621.0,46146.0,34,3,12,40
18,108344.0,femme,39.5,21,472,0,célibataire,thiès,70304.0,24403.0,43,2,17,51
39,62153.0,homme,36.8,48,738,2,célibataire,kaolack,,47297.0,21,1,14,30
38,123042.0,homme,20.2,49,478,4,marié,saint-louis,98921.0,38042.0,31,3,6,25
74,69110.0,femme,17.1,42,432,5,célibataire,thiès,66172.0,46775.0,18,4,18,26
78,43328.0,femme,29.9,17,650,5,divorcé,saint-louis,35437.0,39177.0,29,5,16,50
76,127911.0,femme,37.9,6,824,1,divorcé,kaolack,,39056.0,38,3,8,97
23,27867.0,femme,20.3,49,839,5,célibataire,dakar,24671.0,22713.0,53,5,10,94
69,74234.0,homme,16.2,25,805,5,divorcé,saint-louis,33119.0,885.0,38,3,4,47
72,40851.0,femme,35.3,7,383,3,divorcé,dakar,56117.0,33632.0,54,4,1,10
62,46279.0,femme,17.8,5,763,5,divorcé,saint-louis,26279.0,39685.0,36,1,14,7
52,88402.0,femme,25.9,29,642,5,divorcé,saint-louis,78835.0,11686.0,26,5,11,11
18,30449.0,homme,32.3,38,579,2,divorcé,kaolack,14803.0,3054.0,14,5,9,98
66,91221.0,homme,21.7,22,562,2,marié,saint-louis,92897.0,8977.0,54,1,9,44
48,104080.0,femme,18.0,31,465,0,célibataire,thiès,70805.0,25032.0,22,5,19,33
43,20451.0,femme,34.5,21,592,0,divorcé,thiès,28201.0,48967.0,51,2,10,76
62,102178.0,femme,31.1,41,808,5,célibataire,dakar,38634.0,8536.0,24,1,9,90
23,78761.0,femme,39.7,42,525,5,divorcé,dakar,24760.0,15070.0,24,4,6,71
49,53870.0,femme,24.3,44,469,1,marié,thiès,20826.0,16937.0,27,3,13,46
50,111566.0,homme,17.5,8,747,0,marié,dakar,96821.0,21500.0,59,3,12,20
47,138749.0,homme,33.6,30,801,3,divorcé,dakar,55775.0,40451.0,11,1,4,40
39,138765.0,homme,28.5,6,826,5,divorcé,thiès,84676.0,49939.0,32,2,18,74
29,139881.0,femme,21.1,8,678,3,divorcé,thiès,16798.0,10011.0,52,4,9,21
71,40372.0,homme,20.9,2,549,3,marié,kaolack,87160.0,8896.0,52,3,17,27
61,18642.0,homme,22.3,34,708,4,célibataire,kaolack,87751.0,29799.0,13,2,0,66
58,49064.0,femme,18.2,32,424,3,marié,thiès,83502.0,14582.0,56,5,4,70
31,29122.0,femme,25.6,20,412,0,divorcé,saint-louis,61410.0,39958.0,34,1,10,13
19,83431.0,homme,26.1,30,436,5,célibataire,thiès,50888.0,41912.0,20,2,19,78
67,70745.0,femme,28.3,33,795,0,marié,kaolack,59047.0,814.0,59,2,10,72
52,65081.0,homme,33.0,31,449,3,marié,dakar,55955.0,9740.0,57,2,15,51
36,51191.0,homme,19.3,14,620,2,célibataire,saint-louis,43864.0,35545.0,21,5,14,70
29,25211.0,homme,17.3,31,831,2,marié,dakar,89118.0,20150.0,22,4,6,75
46,126086.0,femme,16.4,5,588,5,marié,saint-louis,95490.0,4958.0,18,2,14,18
70,116971.0,femme,19.4,44,788,1,divorcé,dakar,49265.0,3825.0,54,2,15,26
63,108783.0,femme,31.8,20,791,4,célibataire,kaolack,56313.0,14800.0,47,1,5,17
33,140681.0,femme,33.5,32,551,3,célibataire,saint-louis,54350.0,9999.0,15,3,10,12
22,102893.0,homme,34.9,31,376,1,célibataire,saint-louis,25378.0,20854.0,52,5,16,0
25,92960.0,femme,21.8,18,691,2,célibataire,dakar,79815.0,45732.0,52,2,14,84
22,99388.0,homme,23.3,32,711,3,divorcé,dakar,37924.0,27315.0,19,4,15,33
48,37601.0,femme,27.6,27,472,1,marié,kaolack,92593.0,39540.0,32,4,1,12
38,34710.0,femme,17.5,30,500,0,marié,dakar,17312.0,9481.0,24,4,3,50
36,123714.0,femme,30.7,20,516,2,célibataire,dakar,40353.0,48505.0,54,1,18,86
34,143727.0,homme,39.6,33,675,1,célibataire,kaolack,96450.0,17246.0,32,4,5,0
63,78227.0,homme,24.7,14,310,5,célibataire,thiès,26192.0,22601.0,49,1,17,86
76,99289.0,homme,34.1,13,311,0,marié,thiès,27450.0,10677.0,46,5,10,27
34,20722.0,homme,28.0,18,734,2,marié,dakar,15432.0,29552.0,43,4,8,31
51,96050.0,femme,19.1,42,672,4,célibataire,kaolack,67225.0,22322.0,25,3,2,71
44,98596.0,homme,30.0,14,572,2,divorcé,thiès,88711.0,2355.0,54,2,1,54
75,81732.0,homme,23.2,5,808,5,marié,kaolack,75604.0,9157.0,50,5,17,25
33,83323.0,femme,16.8,8,431,4,marié,dakar,20295.0,35163.0,56,3,14,13
17,38816.0,femme,31.2,36,618,4,célibataire,dakar,16774.0,25914.0,41,5,17,87
16,55695.0,homme,36.6,19,467,4,divorcé,kaolack,22190.0,33292.0,47,4,18,92
62,70841.0,femme,24.3,33,696,3,célibataire,saint-louis,41286.0,561.0,49,5,14,67
20,143498.0,homme,,37,479,3,célibataire,dakar,86325.0,8167.0,55,5,16,62
35,122096.0,femme,37.4,25,357,4,divorcé,dakar,82427.0,16184.0,14,5,17,81
26,107764.0,homme,35.5,17,779,0,divorcé,dakar,97513.0,24497.0,26,1,17,13
57,100744.0,homme,33.2,27,759,4,divorcé,dakar,74014.0,23800.0,31,3,10,26
78,43482.0,homme,22.0,8,360,1,marié,kaolack,85852.0,37432.0,48,4,17,40
17,24171.0,homme,37.8,31,668,4,célibataire,kaolack,65256.0,1205.0,50,2,2,2
18,115755.0,homme,19.7,5,420,3,marié,kaolack,68630.0,12039.0,57,4,12,93
38,123125.0,femme,31.0,13,845,3,divorcé,kaolack,72771.0,45161.0,27,4,13,58
